expression,score,train_rankic,worst_rankic,worst_quarter,usable_days,rejected,rankic_2016Q1,rankic_2016Q2,rankic_2016Q3,rankic_2016Q4,rankic_2017Q1,rankic_2017Q2,rankic_2017Q3,rankic_2017Q4,rankic_2018Q1,rankic_2018Q2,rankic_2018Q3,rankic_2018Q4,rankic_2019Q1,rankic_2019Q2,rankic_2019Q3,rankic_2019Q4,rankic_2020Q1,rankic_2020Q2,rankic_2020Q3,rankic_2020Q4,days_2016Q1,days_2016Q2,days_2016Q3,days_2016Q4,days_2017Q1,days_2017Q2,days_2017Q3,days_2017Q4,days_2018Q1,days_2018Q2,days_2018Q3,days_2018Q4,days_2019Q1,days_2019Q2,days_2019Q3,days_2019Q4,days_2020Q1,days_2020Q2,days_2020Q3,days_2020Q4
"Mean(If($close < $open, $close, $open) - $low, 5) / (Mean($high - $low, 5) + 1e-12)",-0.041404356895034064,-0.009691591195184817,-0.041404356895034064,2016Q1,1216,,-0.041404356895034064,0.000975774367866223,0.029970869088962744,0.004720547393771905,0.014772550516620865,0.0093351515362261,-0.03232818779585328,-0.03973783764730058,-0.03051377301605206,-0.024140301771573596,-0.024634202246985256,-0.01166554096776064,-0.011283179397686671,-0.010493801070962872,-0.004225706633748496,0.010568392920859215,-0.03859992927997828,0.013044512290256972,0.010956131567780511,-0.023512536332484683,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref(Min($low, 5), 1) / $open / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",0.005947438504765327,0.027064883433000883,0.005947438504765327,2018Q4,1216,,0.033609908871188414,0.06307034648077128,0.04285126668917947,0.030448933941431642,0.04529244044171942,0.03818368719485212,0.03376795458062629,0.01432592513499307,0.03386405728142455,0.03818615530761619,0.008704402814607388,0.005947438504765327,0.019447249101748932,0.024254442427312586,0.011439467783126414,0.018894635478559102,0.013520559672015061,0.026165193535366896,0.026377201421727427,0.012796577450013818,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - (Quantile(Log($close), 20, 0.9) - Quantile(Log($close), 20, 0.5)) / (Quantile(Log($close), 20, 0.5) - Quantile(Log($close), 20, 0.1) + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.041226414061716815,0.006231216915912636,-0.041226414061716815,2016Q1,1216,,-0.041226414061716815,-0.0036114684709935133,0.01559829142727494,0.012588236738047912,0.010462104816470542,0.029645407358613436,0.014476623362772863,-0.003843867480733642,0.0028495652389817715,0.01900969704245935,0.001689653671717442,0.01577410729893908,0.020126728539959306,0.006671897921110679,-0.004888431584860656,-0.0034611005392609063,0.021643089070642017,0.005193711254459913,0.007374960764790141,-0.0013906742200911152,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max(($high - $low) / ($open + 1e-12), 20) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.02565817715856169,0.021042565787389708,-0.02565817715856169,2020Q2,1216,,-0.0023916212926489494,0.032083352268464906,0.059786268011090764,0.0568500102784714,0.020506865731012836,0.024242122520420423,0.021445587990659314,-0.003997635556982235,0.011352021848202182,-0.01450571615405709,0.04752467179608911,0.028659969529172345,9.167924968286111e-05,0.04213197710587159,0.03937793837383595,0.011356866429323091,0.01761974042959728,-0.02565817715856169,0.04249044283100969,0.0009873414720375452,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close * (0 - ($open - Ref($close, 1)) / (Ref($close, 1) + 1e-12)) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.03947246401257245,-0.010003435082244806,-0.03947246401257245,2018Q4,1216,,-0.01040993951320905,-0.00036018074071944193,0.01163498671875429,-0.01226084810008679,-0.00804385189692342,-0.026831505732805613,0.005002552570940069,-0.0007772227965519771,-0.003335469581629195,-0.03291243492579047,0.005541997025997044,-0.03947246401257245,-0.027792969173517843,-0.006312224771794495,-0.025200157746037163,0.01707068269495739,-0.008463647460053247,0.007713396863645437,-0.03007156424347754,-0.016170953340506312,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Abs(Delta(Log($close), 1)) / ($volume * $close + 1e-12)",-0.017430165805433204,0.011583161912197654,-0.017430165805433204,2020Q2,1215,,0.0729732785515383,0.009901484273401068,0.018029588288351897,0.010645806398768248,-0.003988512371740936,-4.7415558909694675e-05,0.007648517070741445,0.008885544777267995,0.010317184552235455,0.019708137915696314,0.03728390024602363,0.02821126434788466,0.006149925421597966,-0.00359243674650087,-0.002620542705712775,-0.014913245282296154,0.0040213727438373,-0.017430165805433204,0.03742923527595272,0.0007930452234049901,58,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs(Delta($close, 1) / Ref($close, 1)) / ($volume + 1e-12), 20) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.020251328100459577,0.004481045460460557,-0.020251328100459577,2018Q3,1216,,0.021175536773673356,0.013116042061298733,0.010160827850483991,-0.01819205303423072,0.0017227797888192925,0.0018773235324558585,0.0005515046623206921,0.013267828546246953,0.013632849998061629,0.006159076815117766,-0.020251328100459577,0.00030191793675932366,0.018746047537329082,-0.015443578722623422,-0.0003670789983669863,-0.013108104087204775,0.018636985615552576,0.029450502224745004,0.009534143648036364,0.001959528361172644,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(5 - IdxMin($low, 5)) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.03731297453156633,-0.01247913467912857,-0.03731297453156633,2017Q3,1216,,0.02076966507059039,0.008849005827123193,-0.026193666852855665,-0.022690518494641168,-0.021545069937437992,-0.016215880880251343,-0.03731297453156633,-0.01575181387355704,-0.016492318753879864,-0.005372869776948276,-0.02689307146330408,-0.011473537899588838,-0.016013992131502335,-0.03343142647254229,-0.004431033370133957,-0.014502741047764316,0.011178899704319213,0.004982193140982246,-0.02815328348793854,0.0075986734072548195,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Slope($close, 5) / ($close + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",0.0012865342179656596,0.032948578677506946,0.0012865342179656596,2020Q1,1216,,0.00707581847961337,0.07178344834188626,0.07613477302063149,0.051851427349798626,0.05480123057734419,0.022592629883663996,0.04864232430816243,0.005065878447383866,0.042660999113597296,0.018622110845396757,0.039156485216744044,0.006655755993070155,0.021978904745011584,0.04208458357538171,0.008418371251609989,0.04496154787930219,0.0012865342179656596,0.0296497761437557,0.038343890059236586,0.02149869241017914,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(($close - $low) / ($high - $low + 1e-12), 10) / (1 + Std($volume, 10) / (Mean($volume, 10) + 1e-12))",-0.03585457141117936,-0.011186029739639967,-0.03585457141117936,2018Q1,1216,,-0.016453664592496517,-0.010832955333203945,0.0026031825665024273,-0.00428293417331244,0.003348208236315373,-0.004514665968944736,-0.03447958233851908,-0.008388606880841936,-0.03585457141117936,-0.003328107281280842,-0.033032770215039836,-0.005387738917790084,-0.029545708850532617,-0.020302126004015025,-0.0034231121334253856,-0.0035335295653357544,-0.020136471102766094,-0.0028403800827990276,-0.012531774605903918,0.021076733510396652,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - (($close - $low) / ($high - $low + 1e-12)) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.019531902854907628,0.0400747380904529,-0.019531902854907628,2016Q1,1216,,-0.019531902854907628,0.05173089088114905,0.041535346014726374,0.05404254773510808,0.03558932285787818,-0.000966969117395648,0.0650432204409044,0.04597758595215483,0.03446219889278905,0.04975271926760838,0.09585244411626416,0.035497878661914145,0.03185731429690996,0.06438250547269604,0.03961165246457156,0.042684284577841416,0.010590263483885788,0.03078060605912528,0.04514840883800053,0.03821597693957652,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(0 - (($close - $open) / ($open + 1e-12))) / (1 + (Std($volume, 5) / (Mean($volume, 5) + 1e-12)))",-0.00494826580160862,0.04262841522914272,-0.00494826580160862,2016Q1,1216,,-0.00494826580160862,0.09132540336146758,0.08466083546650438,0.07464747403363074,0.06106751521731579,-0.0017032959167250883,0.0655988556662286,0.03918978144452874,0.035530098678814515,0.040901655560429524,0.05876771947490798,-0.0009081671376140228,0.0180804148940127,0.08194573467666086,0.03212333963274266,0.04400812679933583,0.00896577148233124,0.04117297529995629,0.043580166052448376,0.02971654411942473,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(($close - Ref($low, 1)) / (Ref($high, 1) - Ref($low, 1) + 1e-12)) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.08499710418124663,-0.030623017485422184,-0.08499710418124663,2016Q3,1216,,0.012551330314326158,-0.06615742490785159,-0.08499710418124663,-0.050949900057905784,-0.05132521738842065,0.012172159284164243,-0.06688740555633903,-0.03476787661099905,-0.02459313754797612,-0.015311794927719762,-0.04989583506613675,0.027910361248135538,-0.012268356330132998,-0.05780960895530558,-0.01571908925956116,-0.0395080399133251,0.001560519050212883,-0.04114682988065149,-0.022113206666472315,-0.024434179556113468,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(($close - $low) / ($high - $low + 1e-12)) * (0 - Sign($open - Ref($close, 1))) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.02510487013085262,-0.007751973040022973,-0.02510487013085262,2016Q1,1216,,-0.02510487013085262,0.003494132325571285,-0.01407140314620487,-0.0018005065409332154,-0.02024559720600015,-0.02351283520353278,-0.001815400737879941,-0.013408653268747479,-0.015810040759941555,-0.017699899443465728,-0.0033787662328918435,-0.006964402204123932,-0.011077465895381599,-0.001223469354797923,0.016230136551195345,0.010049176355153544,-0.007081634107919523,-0.017676257118854132,0.006464973594131411,-0.015830920382023245,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum(If($close > Ref($close,1), $volume, 0), 5) / (Sum(If($close < Ref($close,1), $volume, 0), 5) + 1e-12)",-0.07062764462669636,-0.035252365187775137,-0.07062764462669636,2016Q3,1216,,-0.0327373780430688,-0.06429655667283134,-0.07062764462669636,-0.04604926396262123,-0.05380239367718838,-0.028040766990423637,-0.05959843396662393,-0.02870098949536478,-0.03983523104962398,-0.017172021120954416,-0.02740924556942274,0.010799914123725567,-0.044892470560809576,-0.05309885775938463,-0.007751444165370129,-0.025641729691384552,-0.017958819658922272,-0.04725776958745882,-0.047829330092649336,0.0009245819182344632,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Mean(If($close > $open, $volume * ($close - $open), 0), 20) - Mean(If($close < $open, $volume * ($open - $close), 0), 20)) / (Mean($volume * $close, 20) + 1e-12)",-0.07976974734932465,-0.03020930987724756,-0.07976974734932465,2016Q3,1216,,-0.06717270396028982,-0.0514179193261092,-0.07976974734932465,-0.018797690980638954,-0.03699303142513296,-0.010408014213517678,-0.03384603136723449,-0.017620509377518398,-0.03781932063124678,-0.028725644289930984,-0.012319041573463571,-0.015771617971952347,-0.030575347544854078,-0.06173234484518722,-0.035923125465677413,0.006143595832324563,-0.010922520038130774,-0.010502608658762456,-0.03885306296536726,-0.006772575867445978,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(If($close > ($high + $low) / 2, $volume, 0), 20) / (Mean($volume, 20) + 1e-12) - 0.5",-0.04366637299926578,-0.016198279572852487,-0.04366637299926578,2018Q1,1216,,-0.016998747030668112,-0.016362903273051975,-0.026690950765402052,-0.01600312639011395,-0.013202630505899138,0.0035553182285373605,-0.030961827428972164,-0.010378133794939935,-0.04366637299926578,-0.005422989983480137,-0.008279217091972503,-0.01678850236514281,-0.03926270728493953,-0.02952609499744352,-0.019065497985974414,0.0017539546506677491,-0.007817518636217427,-0.010833767628976029,-0.025965037539453898,0.010335374329829072,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min(If($close < $open, $close, $open) - $low, 5) / (Max($high, 5) - Min($low, 5) + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.0283489552763522,-0.007821020109502133,-0.0283489552763522,2020Q1,1216,,0.0003396355176708625,-0.007160426453101976,-0.0022732554480759458,0.0063197355744354445,0.006488302368177872,-0.003090181142363123,-0.002220660970188441,-0.023744254161040645,-0.014715415789644146,-0.011357619882570407,-0.02724628580423703,-0.01388816245990159,-0.004041373412087719,-0.010454762877032195,-0.007380664894429953,0.00011268971421947408,-0.0283489552763522,-0.004031182724936361,0.005685813997911751,-0.01702794270109776,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Mean($close, 5) - $close) / (Std($close, 5) + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.011019967526579593,0.03212004465597369,-0.011019967526579593,2016Q1,1216,,-0.011019967526579593,0.0633078174352862,0.0754169293177611,0.037306318274524325,0.05386847075007637,-0.0011439102900273924,0.05357001798580784,0.017747777541614624,0.0254483529233056,0.02627325095796999,0.06034435991541816,-0.0019914556609498895,0.016824901734508037,0.05368648565932283,0.015690329750136477,0.05398589213178755,-0.0005959777135735742,0.04342366667111648,0.028160803811694213,0.024281093522795914,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($close, 1) - $open) / (Ref($close, 1) + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.04093102828061364,-0.010439092148571232,-0.04093102828061364,2018Q4,1216,,-0.010487144831482479,-0.0008556524121435216,0.01106180053350033,-0.012828498141283255,-0.008540263464117221,-0.027311193860032914,0.004571877867402261,-0.0010570106029398172,-0.003870587452221724,-0.03349675261398495,0.005428426364656551,-0.04093102828061364,-0.02791932338586531,-0.006617053075963771,-0.02519691795663881,0.016901774610151805,-0.010200602310106126,0.0074146884447820124,-0.0302458412484051,-0.016074273867125555,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(0 - (($close - Ref($close, 5)) / (Ref($close, 5) + 1e-12))) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.0032194039738705077,0.045786025035004535,-0.0032194039738705077,2020Q1,1216,,0.04356198054735339,0.09349886843860775,0.10649410443971541,0.06134389923182426,0.07099037640725177,0.03293159271980921,0.06516427859849984,0.024677687827898864,0.07101053020257915,0.037460698674952754,0.03523706245653231,0.005809551268818366,0.038147056991416184,0.0685936276249929,0.012555545616393939,0.043216408361405514,-0.0032194039738705077,0.03564252128301383,0.06412558861569052,0.000954414481276961,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Corr(Delta($close, 1) / Ref($close, 1), Delta($volume, 1) / Ref($volume, 1), 20) * Sign(Slope($close, 20)) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.031434391093859634,-0.0029085997583832087,-0.031434391093859634,2016Q1,1216,,-0.031434391093859634,-0.003591807975672116,-0.023274589843782133,-0.016948758609915748,0.011128527311505185,-0.0056083412303701684,-0.013162529737418655,0.014992406656322756,0.018064432985604145,0.032731743195335915,0.0009633797539611804,0.026755495511687252,-0.013149174338667139,-0.0029692280711883555,-0.009092692413922415,0.011277744578232546,-0.025849633647525853,0.00033397869819449925,-0.02002641390720881,-0.006416857682534302,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
